game_id,game_seconds_remaining,period,period_seconds_remaining,home_name,away_name,strength_code,strength_state,home_skaters,away_skaters,event_type,event_team,x,y,x_fixed,y_fixed,PPTimeRemain
2023020555,3006,1,606,Winnipeg Jets,Minnesota Wild,PP,5v4,5,4,SHOT,Winnipeg Jets,-84,-14,84,14,94
2023020555,2924,1,524,Winnipeg Jets,Minnesota Wild,PP,5v4,5,4,SHOT,Winnipeg Jets,-62,18,62,-18,12
2023020555,2253,2,1053,Winnipeg Jets,Minnesota Wild,PP,5v4,5,4,SHOT,Winnipeg Jets,81,0,81,0,106
2023020555,2204,2,1004,Winnipeg Jets,Minnesota Wild,PP,5v4,5,4,SHOT,Winnipeg Jets,84,9,84,9,57
2023020555,1860,2,660,Winnipeg Jets,Minnesota Wild,PP,5v4,4,5,SHOT,Minnesota Wild,-60,26,-60,26,71
2023020555,1835,2,635,Winnipeg Jets,Minnesota Wild,PP,5v4,4,5,SHOT,Minnesota Wild,-71,-21,-71,-21,46
2023020555,1834,2,634,Winnipeg Jets,Minnesota Wild,PP,5v4,4,5,SHOT,Minnesota Wild,-83,-2,-83,-2,45
2023020555,1833,2,633,Winnipeg Jets,Minnesota Wild,PP,5v4,4,5,SHOT,Minnesota Wild,-82,0,-82,0,44
2023020555,1822,2,622,Winnipeg Jets,Minnesota Wild,PP,5v4,4,5,SHOT,Minnesota Wild,-86,6,-86,6,33
2023020555,1795,2,595,Winnipeg Jets,Minnesota Wild,PP,5v4,4,5,GOAL,Minnesota Wild,-84,-8,-84,-8,6
2023020555,1466,2,266,Winnipeg Jets,Minnesota Wild,PP,5v4,4,5,SHOT,Minnesota Wild,-61,18,-61,18,84
2023020555,1389,2,189,Winnipeg Jets,Minnesota Wild,PP,5v4,4,5,SHOT,Minnesota Wild,-74,23,-74,23,7
2023020555,1247,2,47,Winnipeg Jets,Minnesota Wild,PP,5v4,4,5,SHOT,Minnesota Wild,-70,-23,-70,-23,38
2023020555,457,3,457,Winnipeg Jets,Minnesota Wild,PP,5v4,5,4,SHOT,Winnipeg Jets,-47,-17,47,17,53
2023020555,432,3,432,Winnipeg Jets,Minnesota Wild,PP,5v4,5,4,SHOT,Winnipeg Jets,-57,24,57,-24,28
2023020555,409,3,409,Winnipeg Jets,Minnesota Wild,PP,5v4,5,4,SHOT,Winnipeg Jets,-37,-15,37,15,5
2023020555,71,3,71,Winnipeg Jets,Minnesota Wild,PP,6v4,4,6,SHOT,Minnesota Wild,60,-22,-60,22,99
2023020555,45,3,45,Winnipeg Jets,Minnesota Wild,PP,6v4,4,6,SHOT,Minnesota Wild,66,10,-66,-10,73
2023020555,28,3,28,Winnipeg Jets,Minnesota Wild,PP,6v4,4,6,SHOT,Minnesota Wild,82,21,-82,-21,56
2023020556,1662,2,462,Buffalo Sabres,Columbus Blue Jackets,PP,5v4,5,4,SHOT,Buffalo Sabres,-59,21,59,-21,80
2023020557,3237,1,837,Boston Bruins,New Jersey Devils,PP,5v4,4,5,GOAL,New Jersey Devils,-76,-11,-76,-11,114
2023020557,2418,1,18,Boston Bruins,New Jersey Devils,PP,5v4,4,5,SHOT,New Jersey Devils,-64,10,-64,10,47
2023020557,2404,1,4,Boston Bruins,New Jersey Devils,PP,5v4,4,5,SHOT,New Jersey Devils,-80,-2,-80,-2,33
2023020557,1461,2,261,Boston Bruins,New Jersey Devils,PP,5v4,5,4,GOAL,Boston Bruins,-72,0,72,0,23
2023020557,237,3,237,Boston Bruins,New Jersey Devils,PP,5v4,5,4,SHOT,Boston Bruins,67,16,67,16,106
2023020557,191,3,191,Boston Bruins,New Jersey Devils,PP,5v4,5,4,GOAL,Boston Bruins,84,-11,84,-11,60
2023020558,3074,1,674,Florida Panthers,Montreal Canadiens,PP,5v4,4,5,SHOT,Montreal Canadiens,38,14,-38,-14,45
2023020558,2187,2,987,Florida Panthers,Montreal Canadiens,PP,5v4,5,4,SHOT,Florida Panthers,32,-5,32,-5,49
2023020558,2155,2,955,Florida Panthers,Montreal Canadiens,PP,5v4,5,4,GOAL,Florida Panthers,83,-1,83,-1,17
2023020558,1979,2,779,Florida Panthers,Montreal Canadiens,PP,5v4,4,5,GOAL,Montreal Canadiens,-88,-8,-88,-8,30
2023020558,1884,2,684,Florida Panthers,Montreal Canadiens,PP,5v4,5,4,SHOT,Florida Panthers,53,9,53,9,76
2023020558,758,3,758,Florida Panthers,Montreal Canadiens,PP,5v4,5,4,SHOT,Florida Panthers,-45,6,45,-6,80
2023020558,746,3,746,Florida Panthers,Montreal Canadiens,PP,5v4,5,4,GOAL,Florida Panthers,-84,-5,84,5,68
2023020559,3062,1,662,Pittsburgh Penguins,St. Louis Blues,PP,5v4,4,5,SHOT,St. Louis Blues,-38,3,-38,3,51
2023020559,2366,2,1166,Pittsburgh Penguins,St. Louis Blues,PP,5v4,4,5,SHOT,St. Louis Blues,51,-7,-51,7,56
2023020559,2334,2,1134,Pittsburgh Penguins,St. Louis Blues,PP,5v4,4,5,GOAL,St. Louis Blues,80,22,-80,-22,24
2023020559,1999,2,799,Pittsburgh Penguins,St. Louis Blues,PP,5v4,5,4,SHOT,Pittsburgh Penguins,-86,21,86,-21,82
2023020559,1990,2,790,Pittsburgh Penguins,St. Louis Blues,PP,5v4,5,4,GOAL,Pittsburgh Penguins,-87,3,87,-3,73
2023020559,1625,2,425,Pittsburgh Penguins,St. Louis Blues,PP,5v4,5,4,SHOT,Pittsburgh Penguins,-36,17,36,-17,112
2023020559,1613,2,413,Pittsburgh Penguins,St. Louis Blues,PP,5v4,5,4,SHOT,Pittsburgh Penguins,-79,27,79,-27,100
2023020559,1602,2,402,Pittsburgh Penguins,St. Louis Blues,PP,5v4,5,4,SHOT,Pittsburgh Penguins,-83,27,83,-27,89
2023020559,1366,2,166,Pittsburgh Penguins,St. Louis Blues,PP,5v4,5,4,SHOT,Pittsburgh Penguins,-85,14,85,-14,107
2023020559,1349,2,149,Pittsburgh Penguins,St. Louis Blues,PP,5v4,5,4,SHOT,Pittsburgh Penguins,-86,11,86,-11,90
2023020559,1292,2,92,Pittsburgh Penguins,St. Louis Blues,PP,5v4,5,4,SHOT,Pittsburgh Penguins,-65,-14,65,14,33
2023020559,1284,2,84,Pittsburgh Penguins,St. Louis Blues,PP,5v4,5,4,SHOT,Pittsburgh Penguins,-55,20,55,-20,25
2023020560,2640,1,240,Tampa Bay Lightning,New York Rangers,PP,5v4,5,4,SHOT,Tampa Bay Lightning,30,38,30,38,55
2023020560,1857,2,657,Tampa Bay Lightning,New York Rangers,PP,5v4,5,4,SHOT,Tampa Bay Lightning,-63,26,63,-26,91
2023020560,1347,2,147,Tampa Bay Lightning,New York Rangers,PP,5v4,5,4,SHOT,Tampa Bay Lightning,-64,-23,64,23,78
2023020560,1346,2,146,Tampa Bay Lightning,New York Rangers,PP,5v4,5,4,SHOT,Tampa Bay Lightning,-77,-1,77,1,77
2023020560,1345,2,145,Tampa Bay Lightning,New York Rangers,PP,5v4,5,4,SHOT,Tampa Bay Lightning,-77,-4,77,4,76
2023020560,1341,2,141,Tampa Bay Lightning,New York Rangers,PP,5v4,5,4,GOAL,Tampa Bay Lightning,-73,22,73,-22,72
2023020560,274,3,274,Tampa Bay Lightning,New York Rangers,PP,4v3,3,4,GOAL,New York Rangers,-58,-11,-58,-11,98
2023020561,3488,1,1088,Toronto Maple Leafs,Carolina Hurricanes,PP,5v4,4,5,SHOT,Carolina Hurricanes,42,17,-42,-17,115
2023020561,3456,1,1056,Toronto Maple Leafs,Carolina Hurricanes,PP,5v4,4,5,GOAL,Carolina Hurricanes,72,-1,-72,1,83
2023020561,1816,2,616,Toronto Maple Leafs,Carolina Hurricanes,PP,5v4,5,4,SHOT,Toronto Maple Leafs,57,-6,57,-6,118
2023020561,1795,2,595,Toronto Maple Leafs,Carolina Hurricanes,PP,5v4,5,4,SHOT,Toronto Maple Leafs,67,14,67,14,97
2023020561,1568,2,368,Toronto Maple Leafs,Carolina Hurricanes,PP,5v4,4,5,GOAL,Carolina Hurricanes,-82,0,-82,0,108
2023020561,1243,2,43,Toronto Maple Leafs,Carolina Hurricanes,PP,5v4,4,5,SHOT,Carolina Hurricanes,-75,-16,-75,-16,113
2023020561,1231,2,31,Toronto Maple Leafs,Carolina Hurricanes,PP,5v4,4,5,SHOT,Carolina Hurricanes,-90,-13,-90,-13,101
2023020561,230,3,230,Toronto Maple Leafs,Carolina Hurricanes,PP,5v4,4,5,SHOT,Carolina Hurricanes,32,-21,-32,21,95
2023020561,214,3,214,Toronto Maple Leafs,Carolina Hurricanes,PP,5v4,4,5,SHOT,Carolina Hurricanes,31,-1,-31,1,79
2023020562,3185,1,785,Washington Capitals,Nashville Predators,PP,5v4,4,5,GOAL,Nashville Predators,56,5,-56,-5,68
2023020562,-54,4,246,Washington Capitals,Nashville Predators,PP,4v3,4,3,SHOT,Washington Capitals,80,20,80,20,6
2023020563,3069,1,669,Los Angeles Kings,Edmonton Oilers,PP,5v4,5,4,SHOT,Los Angeles Kings,-60,13,60,-13,1
2023020563,2716,1,316,Los Angeles Kings,Edmonton Oilers,PP,5v4,5,4,GOAL,Los Angeles Kings,-55,7,55,-7,44
2023020563,2264,2,1064,Los Angeles Kings,Edmonton Oilers,PP,5v4,5,4,SHOT,Los Angeles Kings,83,9,83,9,76
2023020563,2263,2,1063,Los Angeles Kings,Edmonton Oilers,PP,5v4,5,4,SHOT,Los Angeles Kings,82,5,82,5,75
2023020563,2232,2,1032,Los Angeles Kings,Edmonton Oilers,PP,5v4,5,4,SHOT,Los Angeles Kings,70,20,70,20,44
2023020563,2078,2,878,Los Angeles Kings,Edmonton Oilers,PP,5v4,4,5,SHOT,Edmonton Oilers,-31,-23,-31,-23,67
2023020563,2065,2,865,Los Angeles Kings,Edmonton Oilers,PP,5v4,4,5,GOAL,Edmonton Oilers,-89,-14,-89,-14,54
2023020563,1453,2,253,Los Angeles Kings,Edmonton Oilers,PP,5v3,3,5,SHOT,Edmonton Oilers,-68,24,-68,24,107
2023020563,1387,2,187,Los Angeles Kings,Edmonton Oilers,PP,5v4,4,5,SHOT,Edmonton Oilers,-60,23,-60,23,41
2023020563,455,3,455,Los Angeles Kings,Edmonton Oilers,PP,5v4,4,5,SHOT,Edmonton Oilers,82,-3,-82,3,52
2023020564,3208,1,808,Minnesota Wild,Winnipeg Jets,PP,5v4,4,5,SHOT,Winnipeg Jets,37,24,-37,-24,49
2023020564,3197,1,797,Minnesota Wild,Winnipeg Jets,PP,5v4,4,5,SHOT,Winnipeg Jets,60,-17,-60,17,38
2023020564,1692,2,492,Minnesota Wild,Winnipeg Jets,PP,5v4,4,5,SHOT,Winnipeg Jets,-50,19,-50,19,116
2023020564,1684,2,484,Minnesota Wild,Winnipeg Jets,PP,5v4,4,5,SHOT,Winnipeg Jets,-75,-9,-75,-9,108
2023020564,987,3,987,Minnesota Wild,Winnipeg Jets,PP,5v4,5,4,SHOT,Minnesota Wild,-74,17,74,-17,26
2023020564,964,3,964,Minnesota Wild,Winnipeg Jets,PP,5v4,5,4,GOAL,Minnesota Wild,-76,-18,76,18,3
2023020564,908,3,908,Minnesota Wild,Winnipeg Jets,PP,5v4,4,5,GOAL,Winnipeg Jets,69,-23,-69,23,108
2023020565,3077,1,677,Detroit Red Wings,Boston Bruins,PP,5v4,5,4,SHOT,Detroit Red Wings,-70,-16,70,16,112
2023020565,2891,1,491,Detroit Red Wings,Boston Bruins,PP,5v4,4,5,SHOT,Boston Bruins,84,-4,-84,4,94
2023020565,2722,1,322,Detroit Red Wings,Boston Bruins,PP,5v4,5,4,SHOT,Detroit Red Wings,-84,4,84,-4,104
2023020565,2711,1,311,Detroit Red Wings,Boston Bruins,PP,5v4,5,4,SHOT,Detroit Red Wings,-36,-3,36,3,93
2023020565,2656,1,256,Detroit Red Wings,Boston Bruins,PP,5v4,5,4,SHOT,Detroit Red Wings,-62,27,62,-27,38
2023020565,1784,2,584,Detroit Red Wings,Boston Bruins,PP,5v4,5,4,SHOT,Detroit Red Wings,65,-25,65,-25,99
2023020565,1726,2,526,Detroit Red Wings,Boston Bruins,PP,5v4,5,4,SHOT,Detroit Red Wings,81,-1,81,-1,41
2023020565,1360,2,160,Detroit Red Wings,Boston Bruins,PP,5v4,5,4,SHOT,Detroit Red Wings,70,18,70,18,82
2023020565,466,3,466,Detroit Red Wings,Boston Bruins,PP,5v4,5,4,SHOT,Detroit Red Wings,-37,3,37,-3,83
2023020565,84,3,84,Detroit Red Wings,Boston Bruins,PP,6v4,6,4,SHOT,Detroit Red Wings,-85,-4,85,4,114
2023020565,83,3,83,Detroit Red Wings,Boston Bruins,PP,6v4,6,4,SHOT,Detroit Red Wings,-84,-3,84,3,113
2023020565,82,3,82,Detroit Red Wings,Boston Bruins,PP,6v4,6,4,GOAL,Detroit Red Wings,-83,0,83,0,112
2023020566,3189,1,789,Ottawa Senators,Buffalo Sabres,PP,5v4,5,4,GOAL,Ottawa Senators,77,-18,77,-18,62
2023020566,1677,2,477,Ottawa Senators,Buffalo Sabres,PP,5v4,4,5,SHOT,Buffalo Sabres,37,10,-37,-10,49
2023020566,1319,2,119,Ottawa Senators,Buffalo Sabres,PP,5v4,4,5,SHOT,Buffalo Sabres,33,-29,-33,29,40
2023020566,1317,2,117,Ottawa Senators,Buffalo Sabres,PP,5v4,4,5,SHOT,Buffalo Sabres,80,22,-80,-22,38
2023020566,1301,2,101,Ottawa Senators,Buffalo Sabres,PP,5v4,4,5,SHOT,Buffalo Sabres,66,-20,-66,20,22
2023020566,1283,2,83,Ottawa Senators,Buffalo Sabres,PP,5v4,4,5,SHOT,Buffalo Sabres,35,10,-35,-10,4
2023020566,611,3,611,Ottawa Senators,Buffalo Sabres,PP,5v4,4,5,SHOT,Buffalo Sabres,-60,-25,-60,-25,110
2023020566,510,3,510,Ottawa Senators,Buffalo Sabres,PP,5v4,4,5,SHOT,Buffalo Sabres,-65,17,-65,17,9
2023020566,509,3,509,Ottawa Senators,Buffalo Sabres,PP,5v4,4,5,SHOT,Buffalo Sabres,-82,1,-82,1,8
2023020567,2841,1,441,Pittsburgh Penguins,New York Islanders,PP,5v4,4,5,SHOT,New York Islanders,-60,21,-60,21,52
2023020567,2836,1,436,Pittsburgh Penguins,New York Islanders,PP,5v4,4,5,SHOT,New York Islanders,-65,21,-65,21,47
2023020567,2834,1,434,Pittsburgh Penguins,New York Islanders,PP,5v4,4,5,SHOT,New York Islanders,-82,-3,-82,-3,45
2023020567,2831,1,431,Pittsburgh Penguins,New York Islanders,PP,5v4,4,5,SHOT,New York Islanders,-71,26,-71,26,42
2023020567,2453,1,53,Pittsburgh Penguins,New York Islanders,PP,5v4,5,4,SHOT,Pittsburgh Penguins,85,8,85,8,79
2023020567,2401,1,1,Pittsburgh Penguins,New York Islanders,PP,5v3,5,3,SHOT,Pittsburgh Penguins,82,-8,82,-8,94
2023020567,2380,2,1180,Pittsburgh Penguins,New York Islanders,PP,5v3,5,3,SHOT,Pittsburgh Penguins,-48,10,48,-10,73
2023020567,1929,2,729,Pittsburgh Penguins,New York Islanders,PP,5v4,5,4,SHOT,Pittsburgh Penguins,-58,-36,58,36,91
2023020567,1897,2,697,Pittsburgh Penguins,New York Islanders,PP,5v4,5,4,SHOT,Pittsburgh Penguins,-77,27,77,-27,59
2023020567,1888,2,688,Pittsburgh Penguins,New York Islanders,PP,5v4,5,4,SHOT,Pittsburgh Penguins,-61,-33,61,33,50
2023020569,2716,1,316,Anaheim Ducks,Edmonton Oilers,PP,5v4,5,4,SHOT,Anaheim Ducks,34,-5,34,-5,96
2023020569,2683,1,283,Anaheim Ducks,Edmonton Oilers,PP,5v4,5,4,SHOT,Anaheim Ducks,50,-18,50,-18,63
2023020569,2639,1,239,Anaheim Ducks,Edmonton Oilers,PP,5v4,5,4,SHOT,Anaheim Ducks,72,-24,72,-24,19
2023020569,2264,2,1064,Anaheim Ducks,Edmonton Oilers,PP,5v4,4,5,SHOT,Edmonton Oilers,61,19,-61,-19,114
2023020569,2198,2,998,Anaheim Ducks,Edmonton Oilers,PP,5v4,4,5,SHOT,Edmonton Oilers,62,-18,-62,18,48
2023020569,533,3,533,Anaheim Ducks,Edmonton Oilers,PP,5v4,5,4,SHOT,Anaheim Ducks,73,21,73,21,87
2023020569,187,3,187,Anaheim Ducks,Edmonton Oilers,PP,5v4,4,5,SHOT,Edmonton Oilers,-55,24,-55,24,56
2023020570,3287,1,887,Calgary Flames,Philadelphia Flyers,PP,5v4,4,5,SHOT,Philadelphia Flyers,84,5,-84,-5,114
2023020570,3286,1,886,Calgary Flames,Philadelphia Flyers,PP,5v4,4,5,SHOT,Philadelphia Flyers,83,-1,-83,1,113
2023020570,3215,1,815,Calgary Flames,Philadelphia Flyers,PP,5v4,4,5,SHOT,Philadelphia Flyers,49,-22,-49,22,42
2023020570,1747,2,547,Calgary Flames,Philadelphia Flyers,PP,5v4,4,5,SHOT,Philadelphia Flyers,-61,-16,-61,-16,43
2023020570,420,3,420,Calgary Flames,Philadelphia Flyers,PP,5v4,5,4,SHOT,Calgary Flames,-76,13,76,-13,114
2023020571,3182,1,782,Colorado Avalanche,San Jose Sharks,PP,5v4,5,4,GOAL,Colorado Avalanche,-76,18,76,-18,57
2023020571,1639,2,439,Colorado Avalanche,San Jose Sharks,PP,4v3,4,3,SHOT,Colorado Avalanche,40,-7,40,-7,89
2023020571,1607,2,407,Colorado Avalanche,San Jose Sharks,PP,4v3,4,3,SHOT,Colorado Avalanche,46,-1,46,-1,57
2023020571,1600,2,400,Colorado Avalanche,San Jose Sharks,PP,4v3,4,3,SHOT,Colorado Avalanche,83,3,83,3,50
2023020571,1387,2,187,Colorado Avalanche,San Jose Sharks,PP,5v4,4,5,GOAL,San Jose Sharks,-62,7,-62,7,112
2023020571,918,3,918,Colorado Avalanche,San Jose Sharks,PP,5v3,5,3,SHOT,Colorado Avalanche,-53,15,53,-15,99
2023020571,889,3,889,Colorado Avalanche,San Jose Sharks,PP,5v4,5,4,SHOT,Colorado Avalanche,-82,2,82,-2,70
2023020571,869,3,869,Colorado Avalanche,San Jose Sharks,PP,5v4,5,4,SHOT,Colorado Avalanche,-48,9,48,-9,50
2023020571,190,3,190,Colorado Avalanche,San Jose Sharks,PP,5v4,5,4,SHOT,Colorado Avalanche,-53,13,53,-13,114
2023020572,2285,2,1085,Dallas Stars,Chicago Blackhawks,PP,5v4,5,4,SHOT,Dallas Stars,83,-5,83,-5,103
2023020572,2214,2,1014,Dallas Stars,Chicago Blackhawks,PP,5v4,5,4,SHOT,Dallas Stars,64,8,64,8,32
2023020572,1630,2,430,Dallas Stars,Chicago Blackhawks,PP,5v4,5,4,GOAL,Dallas Stars,73,6,73,6,16
2023020572,1207,2,7,Dallas Stars,Chicago Blackhawks,PP,5v4,4,5,SHOT,Chicago Blackhawks,-56,-27,-56,-27,87
2023020572,1203,2,3,Dallas Stars,Chicago Blackhawks,PP,5v4,4,5,SHOT,Chicago Blackhawks,-50,2,-50,2,83
2023020572,1161,3,1161,Dallas Stars,Chicago Blackhawks,PP,5v4,4,5,GOAL,Chicago Blackhawks,81,-16,-81,16,41
2023020573,1339,2,139,Seattle Kraken,Vegas Golden Knights,PP,5v4,4,5,SHOT,Vegas Golden Knights,-43,-9,-43,-9,58
2023020574,2711,1,311,Columbus Blue Jackets,Boston Bruins,PP,5v4,4,5,SHOT,Boston Bruins,-38,-11,-38,-11,20
2023020574,1769,2,569,Columbus Blue Jackets,Boston Bruins,PP,5v4,5,4,SHOT,Columbus Blue Jackets,-65,8,65,-8,10
2023020574,1763,2,563,Columbus Blue Jackets,Boston Bruins,PP,5v4,5,4,SHOT,Columbus Blue Jackets,-86,10,86,-10,4
2023020574,1709,2,509,Columbus Blue Jackets,Boston Bruins,PP,5v4,4,5,SHOT,Boston Bruins,72,-22,-72,22,101
2023020574,1649,2,449,Columbus Blue Jackets,Boston Bruins,PP,5v4,4,5,SHOT,Boston Bruins,50,-12,-50,12,41
2023020574,1627,2,427,Columbus Blue Jackets,Boston Bruins,PP,5v4,4,5,SHOT,Boston Bruins,38,-22,-38,22,19
2023020574,1613,2,413,Columbus Blue Jackets,Boston Bruins,PP,5v4,4,5,GOAL,Boston Bruins,87,2,-87,-2,5
2023020575,3491,1,1091,New York Rangers,Carolina Hurricanes,PP,5v4,4,5,GOAL,Carolina Hurricanes,68,20,-68,-20,41
2023020575,3275,1,875,New York Rangers,Carolina Hurricanes,PP,5v4,5,4,SHOT,New York Rangers,-62,-35,62,35,59
2023020575,2444,1,44,New York Rangers,Carolina Hurricanes,PP,5v4,4,5,SHOT,Carolina Hurricanes,78,2,-78,-2,108
2023020575,2443,1,43,New York Rangers,Carolina Hurricanes,PP,5v4,4,5,SHOT,Carolina Hurricanes,83,6,-83,-6,107
2023020575,2442,1,42,New York Rangers,Carolina Hurricanes,PP,5v4,4,5,SHOT,Carolina Hurricanes,82,7,-82,-7,106
2023020575,2431,1,31,New York Rangers,Carolina Hurricanes,PP,5v4,4,5,GOAL,Carolina Hurricanes,81,-13,-81,13,95
2023020575,2281,2,1081,New York Rangers,Carolina Hurricanes,PP,5v4,5,4,SHOT,New York Rangers,79,0,79,0,105
2023020576,2501,1,101,Pittsburgh Penguins,Washington Capitals,PP,5v4,4,5,SHOT,Washington Capitals,-53,1,-53,1,86
2023020576,2442,1,42,Pittsburgh Penguins,Washington Capitals,PP,5v4,4,5,GOAL,Washington Capitals,-36,28,-36,28,27
2023020576,1899,2,699,Pittsburgh Penguins,Washington Capitals,PP,5v4,5,4,SHOT,Pittsburgh Penguins,-82,-1,82,1,71
2023020576,1898,2,698,Pittsburgh Penguins,Washington Capitals,PP,5v4,5,4,SHOT,Pittsburgh Penguins,-83,-1,83,1,70
2023020576,1855,2,655,Pittsburgh Penguins,Washington Capitals,PP,5v4,5,4,SHOT,Pittsburgh Penguins,-67,-10,67,10,27
2023020576,1849,2,649,Pittsburgh Penguins,Washington Capitals,PP,5v4,5,4,GOAL,Pittsburgh Penguins,-87,2,87,-2,21
2023020576,822,3,822,Pittsburgh Penguins,Washington Capitals,PP,5v4,5,4,SHOT,Pittsburgh Penguins,60,31,60,31,70
2023020576,544,3,544,Pittsburgh Penguins,Washington Capitals,PP,5v4,5,4,SHOT,Pittsburgh Penguins,85,-4,85,-4,104
2023020576,478,3,478,Pittsburgh Penguins,Washington Capitals,PP,5v4,5,4,SHOT,Pittsburgh Penguins,82,6,82,6,38
2023020576,449,3,449,Pittsburgh Penguins,Washington Capitals,PP,5v4,5,4,SHOT,Pittsburgh Penguins,52,12,52,12,9
2023020577,1470,2,270,Dallas Stars,Montreal Canadiens,PP,5v4,5,4,SHOT,Dallas Stars,63,30,63,30,79
2023020577,1468,2,268,Dallas Stars,Montreal Canadiens,PP,5v4,5,4,SHOT,Dallas Stars,84,7,84,7,77
2023020577,1090,3,1090,Dallas Stars,Montreal Canadiens,PP,5v4,4,5,SHOT,Montreal Canadiens,84,14,-84,-14,172
2023020577,1043,3,1043,Dallas Stars,Montreal Canadiens,PP,5v4,4,5,SHOT,Montreal Canadiens,71,-6,-71,6,125
2023020577,833,3,833,Dallas Stars,Montreal Canadiens,PP,5v4,4,5,SHOT,Montreal Canadiens,61,-3,-61,3,112
2023020577,822,3,822,Dallas Stars,Montreal Canadiens,PP,5v4,4,5,SHOT,Montreal Canadiens,35,-3,-35,3,101
2023020577,795,3,795,Dallas Stars,Montreal Canadiens,PP,5v4,4,5,GOAL,Montreal Canadiens,82,9,-82,-9,74
2023020578,3101,1,701,Minnesota Wild,Calgary Flames,PP,5v4,5,4,SHOT,Minnesota Wild,-67,-21,67,21,73
2023020578,3086,1,686,Minnesota Wild,Calgary Flames,PP,5v4,5,4,SHOT,Minnesota Wild,-82,0,82,0,58
2023020578,3032,1,632,Minnesota Wild,Calgary Flames,PP,5v4,5,4,SHOT,Minnesota Wild,-66,-32,66,32,4
2023020578,1244,2,44,Minnesota Wild,Calgary Flames,PP,5v4,4,5,SHOT,Calgary Flames,-93,-8,-93,-8,67
2023020578,1183,3,1183,Minnesota Wild,Calgary Flames,PP,5v4,4,5,SHOT,Calgary Flames,82,1,-82,-1,6
2023020578,997,3,997,Minnesota Wild,Calgary Flames,PP,5v4,5,4,SHOT,Minnesota Wild,-73,-24,73,24,68
2023020578,803,3,803,Minnesota Wild,Calgary Flames,PP,5v4,5,4,SHOT,Minnesota Wild,-80,1,80,-1,111
2023020578,774,3,774,Minnesota Wild,Calgary Flames,PP,5v4,5,4,SHOT,Minnesota Wild,-33,40,33,-40,82
2023020578,759,3,759,Minnesota Wild,Calgary Flames,PP,5v4,5,4,SHOT,Minnesota Wild,-87,11,87,-11,67
2023020578,712,3,712,Minnesota Wild,Calgary Flames,PP,5v4,5,4,SHOT,Minnesota Wild,-31,20,31,-20,20
2023020579,3284,1,884,Nashville Predators,Chicago Blackhawks,PP,5v4,5,4,GOAL,Nashville Predators,63,23,63,23,87
2023020579,1310,2,110,Nashville Predators,Chicago Blackhawks,PP,5v4,5,4,SHOT,Nashville Predators,-58,28,58,-28,60
2023020579,1301,2,101,Nashville Predators,Chicago Blackhawks,PP,5v4,5,4,SHOT,Nashville Predators,-57,20,57,-20,51
2023020579,1271,2,71,Nashville Predators,Chicago Blackhawks,PP,5v4,5,4,SHOT,Nashville Predators,-86,11,86,-11,21
2023020579,403,3,403,Nashville Predators,Chicago Blackhawks,PP,5v4,4,5,SHOT,Chicago Blackhawks,-69,-25,-69,-25,26
2023020579,294,3,294,Nashville Predators,Chicago Blackhawks,PP,5v4,5,4,SHOT,Nashville Predators,69,31,69,31,107
2023020579,277,3,277,Nashville Predators,Chicago Blackhawks,PP,5v3,5,3,GOAL,Nashville Predators,84,-7,84,-7,109
2023020579,244,3,244,Nashville Predators,Chicago Blackhawks,PP,5v4,5,4,SHOT,Nashville Predators,72,-15,72,-15,76
2023020579,233,3,233,Nashville Predators,Chicago Blackhawks,PP,5v4,5,4,SHOT,Nashville Predators,91,-6,91,-6,65
2023020579,231,3,231,Nashville Predators,Chicago Blackhawks,PP,5v4,5,4,SHOT,Nashville Predators,52,12,52,12,63
2023020580,3222,1,822,Winnipeg Jets,Tampa Bay Lightning,PP,5v4,4,5,GOAL,Tampa Bay Lightning,59,24,-59,-24,89
2023020580,2353,2,1153,Winnipeg Jets,Tampa Bay Lightning,PP,5v4,5,4,SHOT,Winnipeg Jets,19,21,19,21,55
2023020580,1632,2,432,Winnipeg Jets,Tampa Bay Lightning,PP,5v4,4,5,SHOT,Tampa Bay Lightning,-63,26,-63,26,79
2023020580,1596,2,396,Winnipeg Jets,Tampa Bay Lightning,PP,5v4,4,5,SHOT,Tampa Bay Lightning,-72,6,-72,6,43
2023020580,1576,2,376,Winnipeg Jets,Tampa Bay Lightning,PP,5v4,4,5,SHOT,Tampa Bay Lightning,-80,0,-80,0,23
2023020580,1043,3,1043,Winnipeg Jets,Tampa Bay Lightning,PP,5v4,5,4,SHOT,Winnipeg Jets,-45,24,45,-24,103
2023020580,1039,3,1039,Winnipeg Jets,Tampa Bay Lightning,PP,5v4,5,4,SHOT,Winnipeg Jets,-44,23,44,-23,99
2023020580,1028,3,1028,Winnipeg Jets,Tampa Bay Lightning,PP,5v4,5,4,SHOT,Winnipeg Jets,-85,-9,85,9,88
2023020580,1027,3,1027,Winnipeg Jets,Tampa Bay Lightning,PP,5v4,5,4,SHOT,Winnipeg Jets,-87,-5,87,5,87
2023020580,49,3,49,Winnipeg Jets,Tampa Bay Lightning,PP,6v4,4,6,SHOT,Tampa Bay Lightning,76,-17,-76,17,83
2023020580,37,3,37,Winnipeg Jets,Tampa Bay Lightning,PP,6v4,4,6,GOAL,Tampa Bay Lightning,75,-26,-75,26,71
