game_id,game_seconds_remaining,period,period_seconds_remaining,PPSkaters,PKSkaters,PPTeam,HomePP,ScoreDiff,penalty_minutes,PPGoal,SOG
2023020732,2597,1,197,5,4,Tampa Bay Lightning,0,1,2,0,0
2023020732,2304,2,1104,5,4,Tampa Bay Lightning,0,2,2,1,1
2023020732,1661,2,461,5,4,Philadelphia Flyers,1,-2,2,1,2
2023020732,1429,2,229,5,4,Tampa Bay Lightning,0,1,2,1,1
2023020733,2026,2,826,5,4,Vegas Golden Knights,0,0,2,1,1
2023020733,1172,3,1172,5,4,New York Islanders,1,-2,2,0,3
2023020733,971,3,971,5,4,New York Islanders,1,-2,2,0,3
2023020733,666,3,666,5,4,Vegas Golden Knights,0,2,2,0,2
2023020733,399,3,399,5,4,New York Islanders,1,-1,2,0,1
2023020734,3259,1,859,5,4,Washington Capitals,0,-2,2,0,1
2023020734,2655,1,255,5,4,Minnesota Wild,1,2,2,0,1
2023020734,2462,1,62,5,4,Washington Capitals,0,-2,2,0,2
2023020734,1498,2,298,5,4,Minnesota Wild,1,2,2,0,3
2023020734,836,3,836,5,4,Washington Capitals,0,-3,2,0,1
2023020734,294,3,294,5,4,Washington Capitals,0,-4,2,1,3
2023020735,3177,1,777,5,4,St. Louis Blues,0,0,2,0,2
2023020735,1883,2,683,5,4,Calgary Flames,1,0,2,0,2
2023020735,1374,2,174,5,4,Calgary Flames,1,2,2,0,2
2023020735,456,3,456,5,4,Calgary Flames,1,0,2,0,0
2023020736,3230,1,830,5,4,Edmonton Oilers,1,0,2,1,2
2023020736,2963,1,563,5,4,Columbus Blue Jackets,0,-1,2,0,0
2023020736,1947,2,747,4,3,Edmonton Oilers,1,0,2,0,2
2023020736,1819,2,619,5,4,Columbus Blue Jackets,0,0,2,0,0
2023020736,795,3,795,5,4,Columbus Blue Jackets,0,-2,2,0,1
2023020736,82,3,82,5,4,Columbus Blue Jackets,0,-3,2,0,2
2023020737,2607,1,207,5,4,Buffalo Sabres,0,-1,2,0,1
2023020737,2287,2,1087,5,4,Anaheim Ducks,1,1,2,1,4
2023020737,1554,2,354,5,4,Anaheim Ducks,1,3,2,0,1
2023020737,1102,3,1102,5,4,Anaheim Ducks,1,3,2,0,3
2023020737,358,3,358,5,4,Buffalo Sabres,0,-3,2,1,3
2023020737,40,3,40,5,4,Anaheim Ducks,1,2,2,0,0
2023020737,40,3,40,5,4,Anaheim Ducks,1,2,2,0,0
2023020737,40,3,40,5,4,Anaheim Ducks,1,2,2,0,0
2023020738,2483,1,83,5,4,San Jose Sharks,1,-1,2,0,2
2023020738,2184,2,984,5,4,San Jose Sharks,1,-2,2,0,2
2023020738,2004,2,804,5,4,New York Rangers,0,2,2,0,1
2023020738,1702,2,502,5,4,San Jose Sharks,1,-2,2,0,0
2023020738,1563,2,363,5,4,New York Rangers,0,2,2,0,1
2023020738,354,3,354,5,4,New York Rangers,0,0,2,0,0
2023020739,3253,1,853,5,4,Arizona Coyotes,0,-1,2,0,0
2023020739,3102,1,702,5,4,Florida Panthers,1,1,2,1,1
2023020739,2910,1,510,5,4,Arizona Coyotes,0,-3,2,0,0
2023020739,2599,1,199,5,4,Florida Panthers,1,3,2,0,1
2023020739,2003,2,803,5,4,Arizona Coyotes,0,-4,2,0,1
2023020739,1578,2,378,5,4,Florida Panthers,1,4,2,0,1
2023020739,1265,2,65,5,4,Arizona Coyotes,0,-5,2,0,2
2023020739,1047,3,1047,5,4,Arizona Coyotes,0,-6,2,1,1
2023020739,706,3,706,5,4,Florida Panthers,1,5,2,0,2
2023020739,528,3,528,5,4,Arizona Coyotes,0,-5,2,0,0
2023020739,378,3,378,5,4,Arizona Coyotes,0,-5,2,0,2
2023020740,2298,2,1098,5,4,Toronto Maple Leafs,1,0,2,0,2
2023020740,2121,2,921,5,4,Toronto Maple Leafs,1,0,2,0,1
2023020740,1512,2,312,5,4,Toronto Maple Leafs,1,0,2,0,2
2023020740,933,3,933,5,4,Toronto Maple Leafs,1,0,2,0,4
2023020740,302,3,302,5,4,Toronto Maple Leafs,1,0,2,0,1
2023020740,36,3,36,5,4,Winnipeg Jets,0,0,2,0,2
2023020741,3419,1,1019,5,4,Boston Bruins,1,0,2,0,0
2023020741,2608,1,208,5,4,Carolina Hurricanes,0,0,2,1,1
2023020741,2427,1,27,5,4,Carolina Hurricanes,0,1,2,0,2
2023020741,1789,2,589,5,4,Carolina Hurricanes,0,1,2,1,1
2023020741,1509,2,309,5,4,Boston Bruins,1,-2,2,0,3
2023020741,391,3,391,5,4,Boston Bruins,1,0,2,0,1
2023020742,3206,1,806,5,4,Washington Capitals,0,0,2,0,2
2023020742,2511,1,111,5,4,Washington Capitals,0,0,2,0,0
2023020742,2302,2,1102,5,4,Colorado Avalanche,1,1,2,1,1
2023020742,2018,2,818,5,4,Colorado Avalanche,1,2,2,1,1
2023020742,1442,2,242,5,4,Washington Capitals,0,-4,2,0,2
2023020742,1025,3,1025,5,4,Washington Capitals,0,-4,2,0,1
2023020742,352,3,352,5,4,Colorado Avalanche,1,4,2,0,0
2023020742,261,3,261,5,3,Colorado Avalanche,1,4,2,0,0
2023020742,253,3,253,4,3,Colorado Avalanche,1,4,2,0,0
2023020743,3007,1,607,5,4,Chicago Blackhawks,0,-2,2,0,6
2023020743,2224,2,1024,5,4,Seattle Kraken,1,2,2,0,2
2023020743,1705,2,505,5,4,Chicago Blackhawks,0,-2,2,0,1
2023020743,1508,2,308,5,4,Seattle Kraken,1,2,2,0,0
2023020743,1171,3,1171,5,4,Chicago Blackhawks,0,-3,2,1,1
2023020743,386,3,386,5,4,Seattle Kraken,1,3,2,0,0
2023020744,2722,1,322,5,4,St. Louis Blues,0,1,2,1,1
2023020744,2165,2,965,5,4,Vancouver Canucks,1,-2,2,0,4
2023020744,2017,2,817,5,4,St. Louis Blues,0,2,4,0,1
2023020744,928,3,928,5,4,Vancouver Canucks,1,-2,2,1,2
2023020744,231,3,231,5,4,Vancouver Canucks,1,-1,2,0,0
2023020745,3129,1,729,5,4,Los Angeles Kings,1,1,2,1,1
2023020745,2921,1,521,5,4,Los Angeles Kings,1,2,2,0,2
2023020745,2758,1,358,5,4,Buffalo Sabres,0,-2,2,0,0
2023020745,1710,2,510,5,4,Buffalo Sabres,0,0,2,0,0
2023020745,1336,2,136,5,4,Buffalo Sabres,0,0,2,0,4
2023020745,292,3,292,5,4,Buffalo Sabres,0,2,2,0,1
2023020745,49,3,49,6,4,Los Angeles Kings,1,-2,2,0,2
2023020746,3076,1,676,5,4,New Jersey Devils,0,-1,2,0,1
2023020746,2229,2,1029,5,4,Carolina Hurricanes,1,1,2,1,1
2023020746,2201,2,1001,5,4,Carolina Hurricanes,1,3,2,0,1
2023020746,1152,3,1152,5,4,Carolina Hurricanes,1,3,2,0,0
2023020746,826,3,826,5,4,New Jersey Devils,0,-2,2,0,0
2023020746,505,3,505,5,4,Carolina Hurricanes,1,2,2,0,1
2023020747,3174,1,774,5,4,Detroit Red Wings,1,0,2,0,0
2023020747,2214,2,1014,5,4,Philadelphia Flyers,0,-1,2,0,0
2023020747,1887,2,687,5,4,Philadelphia Flyers,0,-2,2,0,2
2023020747,984,3,984,5,4,Detroit Red Wings,1,3,2,0,0
2023020747,786,3,786,5,4,Philadelphia Flyers,0,-3,2,0,3
2023020747,537,3,537,5,4,Detroit Red Wings,1,3,2,0,2
2023020747,20,3,20,5,4,Detroit Red Wings,1,3,2,0,0
2023020747,20,3,20,5,4,Detroit Red Wings,1,3,2,0,0
2023020747,20,3,20,5,4,Detroit Red Wings,1,3,2,0,0
2023020748,3222,1,822,5,4,Montreal Canadiens,1,0,2,1,3
2023020748,3008,1,608,5,4,New York Islanders,0,-1,2,0,0
2023020748,2716,1,316,5,4,New York Islanders,0,-3,2,0,1
2023020748,2471,1,71,5,4,Montreal Canadiens,1,3,2,0,1
2023020748,2276,2,1076,5,4,New York Islanders,0,-3,2,1,2
2023020748,2234,2,1034,5,3,New York Islanders,0,-3,2,1,1
2023020748,1799,2,599,5,4,Montreal Canadiens,1,2,2,0,1
2023020748,1580,2,380,5,4,New York Islanders,0,-2,2,0,5
2023020748,828,3,828,5,4,Montreal Canadiens,1,2,2,0,1
2023020748,488,3,488,5,4,New York Islanders,0,-2,5,1,8
2023020749,2964,1,564,5,4,Ottawa Senators,1,0,2,0,0
2023020749,2828,1,428,5,4,Ottawa Senators,1,0,2,0,0
2023020749,2487,1,87,5,4,Boston Bruins,0,0,2,1,1
2023020749,2035,2,835,5,4,Ottawa Senators,1,-1,2,0,1
2023020749,1788,2,588,5,4,Ottawa Senators,1,-2,2,0,4
2023020749,1311,2,111,5,4,Ottawa Senators,1,-2,2,1,1
2023020749,279,3,279,5,4,Ottawa Senators,1,-1,2,1,2
2023020750,1744,2,544,5,4,Tampa Bay Lightning,1,2,2,1,4
2023020750,1244,2,44,5,4,Arizona Coyotes,0,-3,2,0,1
2023020750,492,3,492,5,4,Tampa Bay Lightning,1,3,2,0,3
2023020750,492,3,492,5,4,Tampa Bay Lightning,1,3,2,0,3
2023020751,1761,2,561,5,4,Dallas Stars,1,0,2,0,2
2023020751,821,3,821,5,4,Dallas Stars,1,-1,2,0,5
2023020752,2773,1,373,5,4,Nashville Predators,0,0,2,0,0
2023020752,2051,2,851,5,4,Minnesota Wild,1,0,2,0,5
2023020752,1793,2,593,5,4,Minnesota Wild,1,0,2,0,2
2023020752,1682,2,482,5,3,Minnesota Wild,1,0,2,1,1
2023020752,1298,2,98,5,4,Nashville Predators,0,-1,2,0,1
2023020752,319,3,319,5,4,Minnesota Wild,1,-2,2,1,2
2023020753,2079,2,879,5,4,Calgary Flames,1,0,2,0,1
2023020753,1731,2,531,5,4,Columbus Blue Jackets,0,1,2,0,3
2023020753,1323,2,123,5,4,Columbus Blue Jackets,0,1,2,0,1
2023020753,966,3,966,5,4,Calgary Flames,1,-1,2,0,4
2023020753,512,3,512,5,4,Columbus Blue Jackets,0,1,5,1,6
2023020754,2412,1,12,5,4,Edmonton Oilers,1,0,2,1,3
2023020755,2897,1,497,5,4,New York Rangers,1,0,2,0,2
2023020755,2370,2,1170,5,4,Vegas Golden Knights,0,0,2,0,0
2023020755,1921,2,721,5,4,Vegas Golden Knights,0,2,2,0,0
2023020755,1236,2,36,5,4,New York Rangers,1,-2,2,0,1
2023020756,3578,1,1178,5,4,Pittsburgh Penguins,1,0,2,1,1
2023020756,3380,1,980,5,4,Florida Panthers,0,-1,2,1,2
2023020756,2129,2,929,5,4,Pittsburgh Penguins,1,0,2,0,2
2023020756,1812,2,612,5,4,Florida Panthers,0,0,2,0,3
2023020756,1812,2,612,5,4,Florida Panthers,0,0,2,0,3
2023020756,1625,2,425,5,4,Pittsburgh Penguins,1,-1,2,0,1
2023020756,1527,2,327,5,3,Pittsburgh Penguins,1,-1,2,0,2
2023020756,1527,2,327,5,3,Pittsburgh Penguins,1,-1,2,0,2
2023020756,1266,2,66,5,4,Pittsburgh Penguins,1,-1,2,0,4
2023020756,844,3,844,5,4,Pittsburgh Penguins,1,-1,2,0,1
2023020756,325,3,325,5,4,Pittsburgh Penguins,1,-1,2,0,4
2023020757,2908,1,508,5,4,Los Angeles Kings,0,-1,2,0,1
2023020757,2035,2,835,5,4,Los Angeles Kings,0,-3,2,1,1
2023020757,1996,2,796,5,4,Colorado Avalanche,1,2,4,0,3
2023020757,1175,3,1175,5,4,Colorado Avalanche,1,3,2,1,1
2023020757,1050,3,1050,5,4,Colorado Avalanche,1,4,2,0,0
2023020757,813,3,813,5,4,Los Angeles Kings,0,-4,2,0,2
2023020757,430,3,430,5,4,Los Angeles Kings,0,-4,2,0,3
2023020758,3214,1,814,5,4,St. Louis Blues,0,0,2,1,1
2023020758,2244,2,1044,5,4,Seattle Kraken,1,0,2,1,1
2023020758,1850,2,650,5,4,Seattle Kraken,1,2,2,0,1
2023020758,1603,2,403,5,4,St. Louis Blues,0,-2,2,1,2
2023020759,3466,1,1066,5,4,Boston Bruins,0,0,2,0,1
2023020759,1969,2,769,5,4,Philadelphia Flyers,1,-5,2,0,2
2023020759,1084,3,1084,5,4,Philadelphia Flyers,1,-4,2,0,1
2023020759,911,3,911,5,4,Philadelphia Flyers,1,-4,2,0,0
2023020759,779,3,779,5,4,Boston Bruins,0,4,2,0,1
2023020759,686,3,686,5,3,Boston Bruins,0,4,2,0,2
2023020760,2613,1,213,5,4,Dallas Stars,1,1,2,0,1
2023020760,1782,2,582,5,4,Dallas Stars,1,0,2,1,1
2023020760,216,3,216,5,4,Washington Capitals,0,-2,2,1,6
2023020761,3202,1,802,5,4,Edmonton Oilers,1,0,2,1,1
2023020761,2946,1,546,5,4,Nashville Predators,0,-1,2,0,1
2023020761,2598,1,198,5,4,Edmonton Oilers,1,1,2,0,1
2023020761,2099,2,899,5,4,Nashville Predators,0,-1,2,0,2
2023020761,1728,2,528,5,4,Edmonton Oilers,1,1,2,1,1
2023020761,1660,2,460,5,4,Nashville Predators,0,-2,2,0,1
2023020762,3387,1,987,5,4,Buffalo Sabres,0,0,2,0,1
2023020762,1967,2,767,5,4,Buffalo Sabres,0,1,2,0,1
2023020762,1397,2,197,5,4,San Jose Sharks,1,-1,2,0,1
2023020762,606,3,606,5,4,San Jose Sharks,1,-2,2,0,0
2023020762,606,3,606,5,4,San Jose Sharks,1,-2,2,0,0
2023020762,606,3,606,5,4,San Jose Sharks,1,-2,2,0,0
2023020762,606,3,606,5,4,San Jose Sharks,1,-2,2,0,0
2023020762,606,3,606,5,4,San Jose Sharks,1,-2,2,0,0
2023020762,304,3,304,5,4,San Jose Sharks,1,-2,2,0,1
2023020762,304,3,304,5,4,San Jose Sharks,1,-2,2,0,1
2023020763,2463,1,63,5,4,Arizona Coyotes,0,1,2,0,1
2023020763,1948,2,748,4,3,Carolina Hurricanes,1,-1,2,1,1
2023020763,298,3,298,5,4,Carolina Hurricanes,1,0,2,0,3
2023020764,2909,1,509,5,4,Detroit Red Wings,1,0,2,0,0
2023020764,2596,1,196,5,4,Detroit Red Wings,1,0,2,1,2
2023020764,2198,2,998,5,4,Vegas Golden Knights,0,-1,2,0,2
2023020764,1093,3,1093,5,4,Vegas Golden Knights,0,-1,2,0,1
2023020765,2557,1,157,5,4,New York Rangers,0,-1,2,0,0
2023020765,2325,2,1125,5,4,Ottawa Senators,1,1,2,1,1
2023020765,1315,2,115,5,4,New York Rangers,0,3,2,0,1
2023020765,596,3,596,5,4,New York Rangers,0,3,2,0,2
2023020766,3041,1,641,5,4,Pittsburgh Penguins,1,0,2,0,2
2023020766,1717,2,517,5,4,Montreal Canadiens,0,0,2,1,2
2023020766,1336,2,136,5,4,Pittsburgh Penguins,1,-1,2,0,2
2023020767,2521,1,121,5,4,Tampa Bay Lightning,1,0,2,0,1
2023020767,2132,2,932,5,4,Tampa Bay Lightning,1,1,2,0,1
2023020767,944,3,944,5,4,Tampa Bay Lightning,1,2,2,0,2
2023020767,553,3,553,5,4,New Jersey Devils,0,-1,2,0,3
2023020768,2420,1,20,5,4,Winnipeg Jets,1,0,2,0,0
2023020768,1618,2,418,5,4,Winnipeg Jets,1,0,2,0,1
2023020768,1475,2,275,5,4,Winnipeg Jets,1,0,2,0,2
2023020768,1121,3,1121,5,4,Toronto Maple Leafs,0,0,2,1,2
2023020768,455,3,455,5,4,Winnipeg Jets,1,-1,2,0,1
2023020768,321,3,321,5,4,Toronto Maple Leafs,0,1,2,1,1
2023020768,291,3,291,5,3,Toronto Maple Leafs,0,1,2,1,1
2023020769,2804,1,404,5,4,New York Islanders,1,0,2,0,0
2023020769,2467,1,67,5,4,Florida Panthers,0,0,2,0,1
2023020769,1991,2,791,5,4,Florida Panthers,0,0,2,1,2
2023020769,1752,2,552,5,4,Florida Panthers,0,1,2,0,6
2023020769,888,3,888,5,4,Florida Panthers,0,0,2,1,2
2023020770,3483,1,1083,5,4,Minnesota Wild,1,0,2,0,3
2023020770,2923,1,523,5,4,Anaheim Ducks,0,0,2,0,1
2023020770,2020,2,820,5,4,Minnesota Wild,1,1,2,0,6
2023020770,1821,2,621,5,4,Minnesota Wild,1,1,2,0,1
2023020770,1229,2,29,5,4,Anaheim Ducks,0,-1,2,0,5
2023020770,631,3,631,5,4,Minnesota Wild,1,0,2,0,1
2023020771,2769,1,369,5,4,Chicago Blackhawks,0,0,2,0,1
2023020771,2244,2,1044,5,4,Calgary Flames,1,0,2,0,1
2023020771,1552,2,352,5,4,Calgary Flames,1,0,2,1,2
2023020771,1438,2,238,5,4,Chicago Blackhawks,0,-1,2,0,0
2023020772,2196,2,996,5,4,Vancouver Canucks,1,0,2,0,0
2023020772,1789,2,589,5,4,Columbus Blue Jackets,0,2,2,0,3
2023020772,1337,2,137,5,4,Columbus Blue Jackets,0,2,2,1,1
2023020772,1231,2,31,5,4,Vancouver Canucks,1,-3,2,1,2
2023020772,1058,3,1058,5,4,Vancouver Canucks,1,-2,2,1,2
2023020772,925,3,925,5,4,Vancouver Canucks,1,-1,2,1,3
2023020772,485,3,485,5,4,Columbus Blue Jackets,0,0,5,0,2
2023020773,3573,1,1173,5,4,Los Angeles Kings,0,0,2,0,1
2023020773,2786,1,386,5,4,St. Louis Blues,1,0,2,0,2
2023020773,2124,2,924,5,4,St. Louis Blues,1,0,2,1,5
2023020773,1890,2,690,5,4,St. Louis Blues,1,0,2,0,0
2023020773,1403,2,203,5,4,St. Louis Blues,1,1,2,0,1
2023020773,1053,3,1053,5,4,St. Louis Blues,1,0,2,0,1
2023020773,441,3,441,5,4,St. Louis Blues,1,0,2,0,3
2023020774,2898,1,498,5,4,Seattle Kraken,1,0,2,1,1
2023020774,2536,1,136,5,4,Seattle Kraken,1,2,2,1,2
2023020774,1544,2,344,5,4,Columbus Blue Jackets,0,-3,2,0,0
2023020774,1002,3,1002,5,4,Columbus Blue Jackets,0,-3,2,0,1
2023020775,3483,1,1083,5,4,Ottawa Senators,1,0,2,0,0
2023020775,2830,1,430,5,4,Nashville Predators,0,1,2,0,0
2023020775,1760,2,560,5,4,Nashville Predators,0,1,2,0,4
2023020775,1045,3,1045,5,4,Nashville Predators,0,0,2,0,0
2023020775,887,3,887,5,4,Ottawa Senators,1,0,2,0,1
2023020775,638,3,638,5,4,Ottawa Senators,1,0,2,0,2
2023020776,2957,1,557,5,4,St. Louis Blues,1,0,2,0,0
2023020776,2515,1,115,5,4,Columbus Blue Jackets,0,0,2,0,2
2023020776,2223,2,1023,5,4,Columbus Blue Jackets,0,0,2,0,0
2023020776,1886,2,686,5,4,St. Louis Blues,1,0,2,0,0
2023020777,3114,1,714,5,4,Seattle Kraken,0,0,2,0,3
2023020777,1835,2,635,5,4,San Jose Sharks,1,0,2,0,1
2023020778,2978,1,578,5,4,Ottawa Senators,0,-1,2,0,0
2023020778,2519,1,119,5,4,Ottawa Senators,0,-1,2,0,3
2023020778,1655,2,455,5,4,Detroit Red Wings,1,0,2,0,0
2023020778,670,3,670,5,4,Ottawa Senators,0,1,2,0,2
2023020779,2461,1,61,5,4,Nashville Predators,1,-1,2,0,2
2023020779,2195,2,995,5,4,Los Angeles Kings,0,1,2,0,0
2023020779,1029,3,1029,5,4,Nashville Predators,1,-2,2,0,3
2023020779,826,3,826,5,4,Nashville Predators,1,-1,2,0,1
2023020779,735,3,735,4,3,Nashville Predators,1,-1,2,0,2
2023020780,3256,1,856,5,4,San Jose Sharks,0,-1,2,1,2
2023020780,2921,1,521,5,4,San Jose Sharks,0,0,2,0,2
2023020780,2726,1,326,5,4,Anaheim Ducks,1,0,2,0,0
2023020780,2473,1,73,5,4,Anaheim Ducks,1,0,2,0,1
2023020780,892,3,892,5,4,Anaheim Ducks,1,-1,2,0,3
2023020780,418,3,418,5,4,San Jose Sharks,0,1,2,0,2
2023020780,288,3,288,5,4,Anaheim Ducks,1,-1,2,0,3
2023020781,3504,1,1104,5,4,Colorado Avalanche,0,0,2,0,1
2023020781,3267,1,867,5,4,Colorado Avalanche,0,0,2,0,1
2023020781,2947,1,547,5,4,New York Rangers,1,0,2,0,1
2023020781,2947,1,547,5,4,New York Rangers,1,0,2,0,1
2023020781,2947,1,547,5,4,New York Rangers,1,0,2,0,1
2023020782,2623,1,223,5,4,New York Islanders,0,1,2,0,5
2023020782,2465,1,65,5,4,New York Islanders,0,1,2,0,1
2023020782,340,3,340,5,4,Toronto Maple Leafs,1,-1,2,1,2
2023020783,3372,1,972,5,4,Calgary Flames,0,0,2,1,1
2023020783,1032,3,1032,5,4,Boston Bruins,1,-2,2,1,1
2023020783,980,3,980,5,3,Boston Bruins,1,-2,4,1,3
2023020783,635,3,635,5,4,Calgary Flames,0,2,2,1,1
2023020783,593,3,593,5,4,Calgary Flames,0,3,2,0,2
2023020784,3446,1,1046,5,4,Dallas Stars,0,0,2,1,1
2023020784,2121,2,921,5,4,Buffalo Sabres,1,-1,2,1,5
2023020784,1692,2,492,5,4,Buffalo Sabres,1,-1,2,0,4
2023020784,1562,2,362,5,4,Buffalo Sabres,1,-1,2,0,1
2023020784,1157,3,1157,5,4,Buffalo Sabres,1,-1,2,0,4
2023020784,773,3,773,5,4,Dallas Stars,0,1,2,0,3
2023020784,731,3,731,5,3,Dallas Stars,0,1,2,0,4
2023020784,272,3,272,5,4,Dallas Stars,0,1,2,0,3
2023020784,169,3,169,5,3,Dallas Stars,0,1,2,0,3
2023020785,3412,1,1012,5,4,Vancouver Canucks,0,0,2,0,0
2023020785,2623,1,223,5,4,Vancouver Canucks,0,-1,2,1,1
2023020785,1717,2,517,5,4,Carolina Hurricanes,1,0,2,0,0
2023020785,1439,2,239,5,4,Vancouver Canucks,0,0,2,1,1
2023020785,1310,2,110,5,4,Carolina Hurricanes,1,-1,2,1,1
2023020786,3052,1,652,5,4,Florida Panthers,1,0,2,1,2
2023020786,2202,2,1002,5,4,Philadelphia Flyers,0,-1,2,0,1
2023020786,524,3,524,5,4,Florida Panthers,1,-1,2,0,0
2023020787,3364,1,964,5,4,Colorado Avalanche,0,0,2,0,1
2023020787,1993,2,793,5,4,New Jersey Devils,1,2,2,0,3
2023020787,1507,2,307,5,4,Colorado Avalanche,0,-2,2,0,3
2023020787,1385,2,185,5,4,New Jersey Devils,1,2,2,0,1
2023020787,954,3,954,5,4,Colorado Avalanche,0,-2,2,0,2
2023020787,483,3,483,5,4,New Jersey Devils,1,0,2,0,0
2023020788,2145,2,945,5,4,Pittsburgh Penguins,1,1,5,1,7
2023020788,1343,2,143,5,4,Winnipeg Jets,0,-3,2,0,0
2023020788,608,3,608,5,4,Winnipeg Jets,0,-3,2,0,0
2023020789,3118,1,718,5,4,Washington Capitals,1,-2,2,0,2
2023020789,2353,2,1153,5,4,Washington Capitals,1,-3,2,0,0
2023020789,2229,2,1029,5,4,Montreal Canadiens,0,3,2,0,2
2023020789,1768,2,568,5,4,Washington Capitals,1,-2,2,0,3
2023020789,392,3,392,5,4,Montreal Canadiens,0,2,2,1,1
2023020790,3443,1,1043,5,4,Vegas Golden Knights,1,0,2,0,1
2023020790,2024,2,824,5,4,Edmonton Oilers,0,0,2,0,3
2023020791,2275,2,1075,5,4,New York Rangers,1,1,2,0,1
2023020791,1277,2,77,5,4,New York Rangers,1,2,2,0,1
2023020791,278,3,278,5,4,Tampa Bay Lightning,0,-1,2,0,1
2023020792,3269,1,869,5,4,Toronto Maple Leafs,1,0,2,1,1
2023020792,2946,1,546,5,4,Dallas Stars,0,-1,2,0,1
2023020792,2716,1,316,5,4,Dallas Stars,0,-1,2,1,1
2023020792,2185,2,985,5,4,Toronto Maple Leafs,1,-1,2,1,1
2023020792,2085,2,885,5,4,Dallas Stars,0,0,2,0,2
2023020792,1685,2,485,5,4,Toronto Maple Leafs,1,0,2,1,2
2023020792,1373,2,173,5,4,Dallas Stars,0,-1,2,0,2
2023020793,3257,1,857,5,4,Chicago Blackhawks,1,0,2,0,0
2023020793,2835,1,435,5,4,Minnesota Wild,0,1,2,0,1
2023020793,2571,1,171,5,4,Minnesota Wild,0,1,2,0,5
2023020793,1140,3,1140,5,4,Chicago Blackhawks,1,0,2,0,2
2023020794,3583,1,1183,5,4,Vancouver Canucks,0,0,2,0,0
2023020794,3012,1,612,5,4,Boston Bruins,1,1,2,0,0
2023020794,2715,1,315,5,4,Vancouver Canucks,0,-1,2,0,0
2023020794,2241,2,1041,5,4,Vancouver Canucks,0,-4,2,0,1
2023020794,825,3,825,5,4,Boston Bruins,1,4,2,0,1
2023020794,70,3,70,5,4,Boston Bruins,1,4,2,0,1
2023020795,3406,1,1006,5,4,Washington Capitals,0,0,2,0,3
2023020795,3218,1,818,5,4,Florida Panthers,1,0,2,0,5
2023020795,3008,1,608,5,4,Florida Panthers,1,0,2,0,0
2023020795,2700,1,300,5,4,Washington Capitals,0,0,2,1,2
2023020795,2421,1,21,5,4,Florida Panthers,1,-1,2,0,2
2023020795,1892,2,692,5,4,Florida Panthers,1,0,2,0,0
2023020795,1360,2,160,5,4,Florida Panthers,1,-1,2,1,1
2023020795,216,3,216,5,4,Washington Capitals,0,-1,2,0,2
2023020796,2476,1,76,5,4,Calgary Flames,0,0,2,0,0
2023020796,2150,2,950,5,4,New Jersey Devils,1,-1,2,0,1
2023020796,1000,3,1000,5,4,Calgary Flames,0,2,4,0,0
2023020796,340,3,340,5,4,New Jersey Devils,1,-1,2,0,3
2023020797,3213,1,813,5,4,Philadelphia Flyers,1,1,2,0,1
2023020797,2954,1,554,5,4,Philadelphia Flyers,1,1,2,0,1
2023020797,2258,2,1058,5,4,Winnipeg Jets,0,-3,2,0,3
2023020797,1429,2,229,5,4,Winnipeg Jets,0,-4,2,0,3
2023020797,1073,3,1073,5,4,Winnipeg Jets,0,-4,2,0,2
2023020797,553,3,553,5,4,Philadelphia Flyers,1,4,2,0,1
2023020797,491,3,491,5,3,Philadelphia Flyers,1,4,2,0,2
2023020798,3572,1,1172,5,4,New York Islanders,1,0,2,0,1
2023020798,2927,1,527,5,4,New York Islanders,1,0,2,0,5
2023020798,2405,1,5,5,4,Tampa Bay Lightning,0,-2,2,1,2
2023020798,2083,2,883,5,4,New York Islanders,1,1,2,1,3
2023020798,838,3,838,5,4,New York Islanders,1,4,2,0,0
2023020798,386,3,386,5,4,Tampa Bay Lightning,0,-4,2,0,2
2023020799,3105,1,705,5,4,Colorado Avalanche,0,-2,2,0,1
2023020799,2538,1,138,5,4,Colorado Avalanche,0,-3,2,0,0
2023020799,2024,2,824,5,4,Colorado Avalanche,0,-1,2,0,0
2023020799,1838,2,638,5,4,Colorado Avalanche,0,-1,2,0,0
2023020799,1472,2,272,5,4,Carolina Hurricanes,1,2,2,0,2
2023020799,918,3,918,5,4,Colorado Avalanche,0,-2,2,0,1
2023020799,764,3,764,5,4,Carolina Hurricanes,1,2,2,0,8
2023020799,464,3,464,5,4,Colorado Avalanche,0,-2,2,0,1
2023020800,2889,1,489,5,4,Vegas Golden Knights,0,2,2,0,2
2023020800,1495,2,295,5,4,Arizona Coyotes,1,-2,2,0,0
2023020801,3575,1,1175,5,4,Pittsburgh Penguins,0,0,4,0,3
2023020801,2965,1,565,5,4,Minnesota Wild,1,0,4,1,4
2023020801,2645,1,245,5,4,Pittsburgh Penguins,0,-1,2,0,1
2023020801,2410,1,10,5,4,Minnesota Wild,1,1,2,0,3
2023020801,1281,2,81,5,4,Minnesota Wild,1,1,2,0,0
2023020801,998,3,998,5,4,Minnesota Wild,1,0,2,0,1
2023020801,626,3,626,5,4,Minnesota Wild,1,1,2,0,1
2023020801,472,3,472,5,4,Pittsburgh Penguins,0,-1,2,0,2
2023020801,110,3,110,6,4,Pittsburgh Penguins,0,-1,2,0,4
2023020802,3105,1,705,5,4,New York Rangers,0,1,2,0,0
2023020802,2891,1,491,5,4,New York Rangers,0,1,2,0,1
2023020802,2317,2,1117,5,4,New York Rangers,0,1,2,0,4
